"# PDIoT walking data"
"# Start time: 20181211T173201"
"# Group: D"
"# Subject: Maggie"
"# Activity type: Running"
"# Sensor position: Wrist"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 100"
"# Notes: George Square"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1544549522005","0","0.7236328","1.9287109","0.24414062","-63.96875","94.65625","-371.34375"
"1544549522006","1","1.3701172","1.2011719","0.32910156","-69.15625","153.5","-258.5"
"1544549522006","2","1.1337891","0.2783203","-0.001953125","-128.5","201.28125","-134.90625"
"1544549522007","3","1.1748047","-0.08886719","-0.19726562","-87.25","234.40625","-29.4375"
"1544549522402","4","1.2988281","-0.4248047","-0.203125","-28.8125","203.65625","32.875"
"1544549522600","5","1.0","-0.66015625","-0.3486328","-80.71875","99.34375","117.0625"
"1544549522602","6","0.7998047","-0.24316406","-0.5078125","-172.1875","3.40625","168.8125"
"1544549522603","7","0.9765625","1.2421875","-0.3466797","-254.90625","-126.65625","188.40625"
"1544549522603","8","0.032226562","1.9287109","-0.31835938","-2.75","-213.625","192.71875"
"1544549522604","9","0.1328125","1.9287109","0.07421875","70.0","-194.65625","9.125"
"1544549522604","10","-0.5966797","1.9287109","-0.23730469","0.96875","-223.34375","10.46875"
"1544549522605","11","-0.30664062","0.31152344","0.09277344","78.53125","-238.65625","47.40625"
"1544549522606","12","-0.37402344","-0.11328125","0.12207031","2.0","-217.25","87.625"
"1544549522800","13","-0.4814453","-0.3720703","-0.020507812","64.25","-165.78125","122.125"
"1544549522800","14","1.1835938","1.9287109","-0.2890625","-140.75","-124.09375","334.875"
"1544549522801","15","1.5625","1.9287109","-0.3486328","-148.875","-185.375","105.625"
"1544549522801","16","0.17480469","1.9287109","-0.5019531","26.84375","-187.9375","-41.875"
"1544549522801","17","-0.31347656","0.7763672","-0.20019531","13.78125","-212.84375","-0.8125"
"1544549522802","18","-0.36328125","-0.0029296875","0.20410156","27.21875","-237.0","56.125"
"1544549523002","19","-0.43945312","-0.2578125","0.3388672","-51.34375","-245.5","97.8125"
"1544549523003","20","-1.5400391","0.047851562","0.076171875","10.78125","-235.25","94.65625"
"1544549523003","21","-1.6943359","0.46875","0.038085938","10.0","-80.53125","53.375"
"1544549523003","22","-1.7617188","1.5615234","0.3046875","51.5","7.375","-87.25"
"1544549523004","23","-0.5605469","1.9287109","-0.21679688","-59.03125","82.8125","-215.09375"
"1544549523200","24","1.1757812","1.9287109","0.15820312","97.03125","89.28125","-344.0625"
"1544549523201","25","1.5908203","1.7138672","0.20019531","32.09375","73.59375","-303.53125"
"1544549523202","26","0.8886719","0.08105469","0.13085938","-24.1875","61.6875","-160.40625"
"1544549523202","27","0.3798828","-0.45703125","-0.265625","-104.1875","65.46875","-51.28125"
"1544549523396","28","0.07714844","-0.055664062","-1.203125","-11.0","93.0","2.65625"
"1544549523397","29","0.90722656","-0.5097656","-0.20019531","148.90625","138.03125","14.15625"
"1544549523397","30","1.5634766","-0.65722656","-0.5292969","17.125","-4.09375","80.5"
"1544549523397","31","1.3222656","0.001953125","-0.39941406","-57.5625","-131.96875","125.46875"
"1544549523397","32","1.0351562","1.9287109","-0.3125","-157.3125","-238.25","173.875"
"1544549523598","33","0.2607422","1.9287109","-0.6015625","158.90625","-249.21875","208.65625"
"1544549523598","34","-0.9980469","1.9287109","-0.23242188","-0.6875","-217.90625","162.71875"
"1544549523598","35","-0.4892578","1.5039062","0.328125","-36.9375","-102.25","158.0625"
"1544549523598","36","-0.67578125","-0.016601562","0.25878906","47.40625","-95.84375","165.875"
"1544549523600","37","-0.0859375","-0.15039062","0.37402344","-101.53125","-107.5625","105.03125"
