"# PDIoT walking data"
"# Start time: 20181109T154338"
"# Group: D"
"# Subject: walk, down, run, up"
"# Activity type: Walking (level ground)"
"# Sensor position: Wrist"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 10"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1541778218614","0","0.95996094","0.13574219","-0.26367188","-33.59375","5.96875","89.875"
"1541778218615","1","0.94628906","0.119140625","-0.25683594","-47.375","8.84375","92.6875"
"1541778218617","2","0.9404297","0.15136719","-0.26171875","-59.9375","12.125","94.65625"
"1541778218617","3","0.9638672","0.25683594","-0.27441406","-53.84375","11.34375","92.625"
"1541778218617","4","1.0058594","0.28222656","-0.29296875","-25.28125","4.75","88.65625"
"1541778218617","5","1.0068359","0.2578125","-0.2607422","-16.625","2.3125","76.53125"
"1541778218620","6","1.1591797","0.2626953","-0.24316406","-21.125","8.09375","62.375"
"1541778218620","7","1.3955078","0.36914062","-0.30371094","-22.21875","9.3125","41.1875"
"1541778218620","8","1.40625","0.40429688","-0.23339844","-24.375","8.40625","0.71875"
"1541778218815","9","1.2753906","0.37597656","-0.1953125","-5.75","12.8125","-53.125"
"1541778218815","10","0.96972656","0.3076172","-0.22363281","42.71875","11.59375","-99.625"
"1541778218815","11","1.0878906","0.33691406","-0.19042969","71.40625","12.9375","-124.78125"
"1541778219012","12","1.2324219","0.33007812","-0.14453125","101.0","4.0625","-139.65625"
"1541778219012","13","1.3789062","0.24511719","-0.07714844","117.1875","-8.0","-147.59375"
"1541778219013","14","1.2792969","0.19726562","-0.09472656","134.03125","-22.15625","-156.03125"
"1541778219013","15","1.1279297","0.08984375","-0.10449219","137.1875","-36.03125","-168.59375"
"1541778219015","16","0.9785156","0.07128906","-0.12402344","98.875","-48.21875","-178.125"
"1541778219015","17","0.9003906","0.05078125","-0.14453125","49.375","-48.46875","-182.15625"
"1541778219016","18","0.8652344","0.06738281","-0.15136719","12.5625","-45.84375","-172.125"
"1541778219212","19","0.84375","0.07910156","-0.16503906","1.75","-39.875","-146.0"
"1541778219212","20","0.9863281","0.07324219","-0.16015625","1.4375","-24.5625","-89.6875"
"1541778219213","21","1.1015625","0.13671875","-0.25195312","9.09375","-11.4375","-19.78125"
"1541778219213","22","1.3818359","0.044921875","-0.24121094","8.15625","4.8125","60.28125"
"1541778219214","23","1.1005859","0.029296875","-0.20605469","-44.4375","28.4375","122.90625"
"1541778219410","24","0.9638672","0.064453125","-0.3203125","-84.0","44.28125","151.84375"
"1541778219413","25","1.2636719","0.13671875","-0.33789062","-75.875","39.0625","164.34375"
"1541778219413","26","1.1865234","0.1953125","-0.21679688","-47.75","17.8125","160.03125"
"1541778219413","27","1.1064453","0.12597656","-0.13085938","-31.03125","19.03125","157.03125"
"1541778219414","28","0.9638672","0.16796875","-0.22070312","-48.0","17.9375","156.0625"
"1541778219609","29","0.9013672","0.22167969","-0.21386719","-70.8125","14.15625","155.625"
"1541778219807","30","0.98046875","0.21777344","-0.16894531","-108.0","8.40625","152.4375"
"1541778220006","31","0.9277344","0.3173828","-0.15527344","-125.125","1.5","143.53125"
"1541778220207","32","0.88378906","0.34570312","-0.18066406","-104.75","-4.03125","129.5625"
"1541778220207","33","1.0019531","0.421875","-0.19921875","-84.4375","-0.3125","105.09375"
"1541778220207","34","1.3378906","0.5546875","-0.21582031","-57.5625","2.5","73.15625"
"1541778220208","35","1.1933594","0.48828125","-0.20898438","-32.4375","7.96875","25.125"
"1541778220208","36","1.4882812","0.5185547","-0.24511719","-1.71875","17.375","-19.78125"
"1541778220209","37","1.3466797","0.44628906","-0.20019531","36.90625","14.375","-69.03125"
"1541778220209","38","1.1210938","0.33496094","-0.15917969","62.96875","16.53125","-116.03125"
"1541778220210","39","1.296875","0.31640625","-0.15722656","88.4375","13.0","-135.34375"
"1541778220210","40","0.90527344","0.10058594","-0.053710938","76.34375","-39.1875","-206.875"
"1541778220404","41","0.92089844","0.076171875","-0.29003906","9.625","-10.40625","-7.28125"
"1541778220404","42","1.1923828","0.11425781","-0.3310547","10.0625","5.65625","65.0625"
"1541778220404","43","0.9501953","0.08496094","-0.3095703","-8.125","11.21875","120.96875"
"1541778220405","44","0.9824219","0.09472656","-0.24609375","-70.625","34.96875","156.90625"
"1541778220405","45","1.3203125","0.10058594","-0.26464844","-78.1875","45.8125","186.03125"
"1541778220602","46","1.3525391","0.17480469","-0.27539062","-72.34375","36.1875","201.59375"
"1541778220602","47","1.2275391","0.2548828","-0.21191406","-61.125","28.625","194.0625"
"1541778220603","48","0.9189453","0.28222656","-0.25390625","-38.59375","22.09375","169.71875"
"1541778220604","49","0.9394531","0.23535156","-0.19628906","-24.5625","13.09375","158.375"
"1541778220604","50","0.91503906","0.25390625","-0.15820312","-54.9375","11.46875","143.0"
"1541778220801","51","0.8642578","0.29492188","-0.21386719","-56.90625","8.40625","128.9375"
"1541778220999","52","0.83496094","0.34472656","-0.2890625","-75.46875","2.59375","112.53125"
"1541778221201","53","1.2363281","0.45410156","-0.25585938","-72.15625","4.3125","96.90625"
"1541778221201","54","1.484375","0.6435547","-0.29003906","-40.125","-1.125","61.3125"
"1541778221201","55","1.3896484","0.55859375","-0.25195312","-1.53125","2.375","4.0"
"1541778221202","56","1.4101562","0.43359375","-0.24707031","36.125","2.0625","-48.96875"
"1541778221202","57","1.0019531","0.33789062","-0.18945312","62.5","-2.6875","-97.5"
"1541778221202","58","1.3544922","0.24316406","-0.06738281","44.1875","5.0","-130.75"
"1541778221202","59","1.3974609","0.28125","-0.037109375","31.40625","2.5625","-160.0"
"1541778221202","60","1.3457031","0.29296875","-0.024414062","61.03125","5.125","-183.25"
"1541778221204","61","1.2626953","0.22070312","-0.08984375","109.125","1.6875","-194.40625"
"1541778221397","62","0.96191406","0.119140625","-0.08105469","45.6875","-25.34375","-142.46875"
"1541778221397","63","1.0410156","0.08691406","-0.13867188","36.375","-23.4375","-89.90625"
"1541778221398","64","1.0615234","0.0234375","-0.15722656","17.3125","-14.46875","-32.78125"
"1541778221398","65","0.9970703","0.03125","-0.24609375","-5.75","2.59375","26.28125"
"1541778221399","66","1.1640625","0.06640625","-0.3017578","-21.0625","22.6875","98.75"
"1541778221994","67","0.8886719","0.111328125","-0.33691406","-56.53125","34.90625","146.15625"
"1541778221994","68","1.2685547","0.10644531","-0.29492188","-80.875","49.125","186.875"
"1541778221994","69","1.3535156","0.15136719","-0.31054688","-68.125","45.53125","207.5"
"1541778221994","70","1.3291016","0.22460938","-0.2685547","-64.03125","33.75","206.90625"
"1541778221996","71","1.0517578","0.21972656","-0.2763672","-49.5","27.03125","183.40625"
"1541778222195","72","0.9941406","0.2265625","-0.25097656","-48.78125","17.4375","168.1875"
"1541778222195","73","0.96875","0.20019531","-0.17871094","-74.34375","9.4375","154.09375"
"1541778222196","74","0.86816406","0.30859375","-0.16699219","-111.15625","7.0625","130.71875"
"1541778222196","75","0.78808594","0.30078125","-0.20117188","-100.53125","2.5","112.21875"
"1541778222197","76","1.3037109","0.3095703","-0.1328125","94.15625","4.6875","-144.96875"
"1541778222197","77","1.4013672","0.26464844","-0.099609375","119.25","-5.03125","-167.9375"
"1541778222197","78","1.4238281","0.17285156","-0.12792969","132.0625","-17.03125","-186.84375"
"1541778222197","79","1.2119141","0.08203125","-0.13769531","122.71875","-34.8125","-203.5625"
"1541778222197","80","1.0888672","0.059570312","-0.09082031","84.8125","-43.84375","-210.59375"
"1541778222393","81","0.9609375","0.083984375","-0.10449219","43.6875","-42.8125","-208.21875"
"1541778222393","82","0.91015625","0.11621094","-0.14355469","29.9375","-40.84375","-201.1875"
"1541778222394","83","0.94628906","0.07421875","-0.12109375","24.46875","-40.1875","-175.3125"
"1541778222394","84","1.0283203","0.061523438","-0.13183594","23.65625","-29.4375","-122.4375"
"1541778222395","85","1.0195312","0.03515625","-0.20507812","20.375","-25.09375","-60.375"
"1541778222590","86","1.0332031","0.043945312","-0.23730469","2.5","-6.0","5.46875"
"1541778222591","87","1.1445312","0.022460938","-0.30664062","-12.53125","17.8125","80.25"
"1541778222591","88","0.8310547","0.06738281","-0.31054688","-53.375","37.8125","126.8125"
"1541778222591","89","1.2255859","0.14160156","-0.3154297","-65.09375","55.71875","168.3125"
"1541778222591","90","1.3115234","0.15527344","-0.33789062","-44.03125","44.59375","190.21875"
"1541778222788","91","1.2578125","0.1796875","-0.25683594","-41.9375","32.15625","193.40625"
"1541778222791","92","1.0410156","0.15429688","-0.23144531","-46.21875","26.96875","181.5"
"1541778222792","93","0.96875","0.16894531","-0.2529297","-68.5","21.65625","175.65625"
"1541778222792","94","0.9951172","0.12207031","-0.17089844","-109.4375","9.75","171.0625"
"1541778222792","95","1.0195312","0.2548828","-0.0859375","-190.625","6.5","159.40625"
"1541778222987","96","0.90527344","0.42382812","-0.15234375","-173.90625","-2.15625","138.78125"
"1541778222989","97","0.984375","0.52246094","-0.21191406","-116.21875","-5.03125","123.21875"
"1541778222989","98","1.3740234","0.67089844","-0.23242188","-63.6875","-4.21875","99.84375"
"1541778222989","99","1.2998047","0.75683594","-0.24804688","-1.78125","-4.59375","47.46875"
"1541778222989","100","1.5371094","0.62597656","-0.18652344","33.75","7.6875","-11.375"
"1541778223186","101","1.2744141","0.49316406","-0.24023438","70.71875","0.90625","-71.25"
"1541778223187","102","1.1308594","0.31640625","-0.14453125","73.09375","4.875","-125.5"
"1541778223187","103","1.3808594","0.29882812","-0.13769531","74.5625","6.09375","-156.5625"
"1541778223188","104","1.5068359","0.27734375","-0.11816406","92.5625","-2.28125","-171.84375"
"1541778223188","105","1.34375","0.16308594","-0.087890625","96.1875","-14.78125","-189.40625"
"1541778223387","106","1.1142578","0.13671875","-0.1015625","93.90625","-19.5","-204.0"
"1541778223388","107","1.0244141","0.11035156","-0.123046875","90.1875","-26.4375","-212.1875"
"1541778223388","108","0.9580078","0.07128906","-0.10058594","71.53125","-32.71875","-209.375"
"1541778223389","109","0.8847656","0.11035156","-0.103515625","49.4375","-33.78125","-196.25"
"1541778223389","110","0.9140625","0.095703125","-0.13769531","40.9375","-32.375","-171.9375"
"1541778223584","111","0.9902344","0.022460938","-0.13671875","35.9375","-23.6875","-116.46875"
"1541778223584","112","0.9550781","0.022460938","-0.18359375","24.59375","-10.09375","-43.65625"
"1541778223584","113","0.99121094","0.06933594","-0.29101562","16.15625","6.5625","27.5625"
"1541778223584","114","1.2324219","0.046875","-0.3154297","5.59375","24.34375","110.53125"
"1541778223585","115","0.86035156","0.08203125","-0.31152344","-38.40625","38.5625","155.6875"
"1541778223782","116","1.2041016","0.1328125","-0.3173828","-72.40625","58.21875","190.15625"
"1541778223783","117","1.3740234","0.13574219","-0.31347656","-58.1875","47.40625","205.0625"
"1541778223783","118","1.3183594","0.18945312","-0.17382812","-52.8125","33.375","200.96875"
"1541778223785","119","1.0820312","0.20605469","-0.1953125","-41.15625","31.46875","174.46875"
"1541778223785","120","0.9560547","0.18066406","-0.265625","-32.4375","25.6875","156.125"
"1541778223981","121","0.93359375","0.16210938","-0.22851562","-71.375","20.375","147.1875"
"1541778224182","122","0.8964844","0.30078125","-0.20996094","-117.25","17.125","134.75"
"1541778224183","123","0.8671875","0.3564453","-0.2548828","-99.9375","7.3125","126.8125"
"1541778224183","124","1.0820312","0.4453125","-0.2578125","-68.0625","-0.6875","121.3125"
"1541778224184","125","1.3886719","0.59277344","-0.27441406","-30.84375","-5.6875","98.4375"
"1541778224184","126","1.3095703","0.56640625","-0.26464844","5.0","-2.40625","36.46875"
"1541778224184","127","1.4863281","0.421875","-0.26757812","14.625","8.71875","-17.21875"
"1541778224184","128","1.1835938","0.453125","-0.2998047","36.53125","0.65625","-65.875"
"1541778224185","129","1.1201172","0.35546875","-0.17675781","45.625","2.90625","-109.28125"
"1541778224185","130","1.3730469","0.32128906","-0.14941406","66.6875","-1.96875","-141.3125"
"1541778224380","131","1.4628906","0.20996094","-0.08984375","73.71875","-16.375","-165.3125"
"1541778224381","132","1.3544922","0.14648438","-0.08300781","58.75","-21.1875","-188.96875"
"1541778224382","133","1.1435547","0.14648438","-0.11816406","61.5","-20.46875","-204.96875"
"1541778224382","134","0.99121094","0.15820312","-0.11035156","78.28125","-21.8125","-213.8125"
"1541778224382","135","0.9433594","0.12890625","-0.10253906","82.4375","-29.0","-212.65625"
"1541778224579","136","0.91796875","0.11230469","-0.07714844","71.03125","-33.46875","-198.625"
"1541778224579","137","0.9628906","0.12597656","-0.08300781","52.34375","-28.8125","-173.71875"
"1541778224579","138","1.0957031","0.06542969","-0.14648438","34.34375","-24.78125","-128.5625"
