"# PDIoT walking data"
"# Start time: 20181112T192307"
"# Group: null"
"# Subject: null"
"# Activity type: null"
"# Sensor position: null"
"# Side of body: null"
"# Sensor mounting: null"
"# Number of steps: null"
"# Notes: null"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1542050587741","0","0.95214844","0.49902344","-0.69140625","-58.3125","-16.625","-19.3125"
"1542050587742","1","1.0039062","0.35839844","-0.6386719","15.4375","-29.0","-30.96875"
"1542050587742","2","1.0527344","0.18652344","-0.5878906","33.1875","-37.375","-46.03125"
"1542050587743","3","1.0449219","0.16601562","-0.56152344","12.1875","-49.15625","-59.65625"
"1542050587743","4","0.96484375","0.16503906","-0.5136719","-7.78125","-56.03125","-70.21875"
"1542050588141","5","0.9013672","0.20410156","-0.515625","-14.65625","-50.4375","-70.15625"
"1542050588142","6","0.8720703","0.2705078","-0.49316406","-13.03125","-37.1875","-59.03125"
"1542050588143","7","0.84375","0.31054688","-0.49414062","-15.875","-22.0625","-45.375"
"1542050588143","8","0.85058594","0.3466797","-0.49609375","-19.84375","-0.875","-37.125"
"1542050588144","9","1.0009766","0.4794922","-0.51660156","-8.75","6.625","-33.875"
"1542050588144","10","0.90722656","0.5283203","-0.50390625","12.3125","-1.125","-41.6875"
"1542050588145","11","0.9169922","0.49316406","-0.5625","53.8125","3.90625","-53.78125"
"1542050588146","12","0.92089844","0.4423828","-0.6279297","59.375","-5.5625","-64.96875"
"1542050588147","13","0.8076172","0.36914062","-0.65527344","27.8125","-14.25","-73.75"
"1542050588337","14","0.73046875","0.4189453","-0.6113281","-24.78125","-27.84375","-69.96875"
"1542050588338","15","0.7001953","0.43652344","-0.5917969","-29.5625","-26.125","-57.8125"
"1542050588339","16","0.6855469","0.4501953","-0.5996094","-22.65625","-20.65625","-41.65625"
"1542050588340","17","0.671875","0.4423828","-0.60058594","-10.4375","-17.46875","-22.65625"
"1542050588341","18","0.66308594","0.44433594","-0.6171875","-6.90625","-11.1875","-1.71875"
"1542050588535","19","0.7060547","0.4169922","-0.61035156","-1.34375","-8.75","19.625"
"1542050588535","20","0.7939453","0.41210938","-0.54296875","-8.9375","-4.21875","46.625"
