"# PDIoT walking data"
"# Start time: 20181112T193517"
"# Group: null"
"# Subject: null"
"# Activity type: null"
"# Sensor position: null"
"# Side of body: null"
"# Sensor mounting: null"
"# Number of steps: null"
"# Notes: null"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1542051317946","0","0.9326172","0.22460938","-0.4794922","1.625","3.46875","2.5625"
"1542051317948","1","0.9453125","0.22851562","-0.45898438","-1.0","2.59375","1.375"
"1542051317951","2","0.9609375","0.24414062","-0.4658203","2.4375","3.78125","1.15625"
"1542051317952","3","0.9814453","0.23144531","-0.45898438","8.03125","4.75","0.28125"
"1542051317953","4","0.9433594","0.21972656","-0.47460938","6.8125","6.03125","-0.8125"
"1542051318146","5","0.9111328","0.22167969","-0.47558594","9.6875","7.375","-0.4375"
"1542051318147","6","0.9160156","0.23925781","-0.47070312","17.1875","9.03125","3.09375"
"1542051318148","7","0.9423828","0.21289062","-0.4736328","22.8125","10.84375","5.59375"
"1542051318149","8","0.93066406","0.21679688","-0.46777344","15.5625","9.5","7.25"
"1542051318150","9","0.92578125","0.2685547","-0.49609375","14.28125","11.53125","8.59375"
"1542051318345","10","0.92285156","0.26757812","-0.53125","12.25","13.03125","6.03125"
"1542051318346","11","0.9394531","0.33789062","-0.5185547","-4.03125","6.625","-1.59375"
"1542051318347","12","0.9707031","0.39746094","-0.5107422","-3.5625","-4.84375","-8.75"
"1542051318348","13","0.92871094","0.38183594","-0.4951172","8.65625","-11.375","-21.375"
"1542051318349","14","0.8564453","0.3388672","-0.48046875","10.0","-15.03125","-33.71875"
"1542051318543","15","0.8515625","0.3154297","-0.4794922","11.09375","-20.65625","-39.5625"
"1542051318742","16","0.7792969","0.2783203","-0.46484375","15.125","-28.875","-42.875"
"1542051318744","17","0.7324219","0.22070312","-0.46875","11.34375","-33.40625","-45.84375"
"1542051318745","18","0.6796875","0.171875","-0.4482422","-5.6875","-41.15625","-48.1875"
"1542051318746","19","0.6591797","0.15136719","-0.47558594","-20.65625","-43.21875","-48.0"
"1542051318747","20","0.7363281","0.12792969","-0.49609375","-23.625","-43.40625","-40.59375"
"1542051318747","21","0.8876953","0.09472656","-0.4716797","-32.90625","-40.3125","-10.8125"
"1542051318748","22","1.1240234","0.19726562","-0.6328125","-28.03125","-26.4375","39.21875"
"1542051318748","23","1.2041016","0.21191406","-0.5107422","-21.125","0.21875","72.5625"
"1542051318748","24","1.5195312","0.36035156","-0.9199219","-19.375","32.21875","107.78125"
"1542051318942","25","1.0039062","0.2998047","-0.8251953","28.3125","43.6875","96.90625"
"1542051318942","26","1.1201172","0.09765625","-0.6699219","-19.125","39.0625","81.96875"
"1542051318943","27","0.9951172","0.32910156","-0.64941406","-33.84375","-0.6875","79.8125"
"1542051318943","28","0.61816406","0.3466797","-0.61328125","-41.15625","-11.71875","63.21875"
"1542051318944","29","0.32910156","0.38476562","-0.6152344","-27.3125","2.375","37.65625"
"1542051319143","30","0.29101562","0.4638672","-0.6171875","29.53125","23.0","26.21875"
"1542051319143","31","0.30273438","0.3828125","-0.5800781","77.5625","25.5625","20.375"
"1542051319144","32","0.359375","0.3232422","-0.5751953","63.71875","13.40625","11.59375"
"1542051319145","33","0.84765625","0.28125","-0.59375","38.5","23.375","-3.0625"
"1542051319145","34","1.8134766","0.65234375","-0.4248047","-11.3125","-12.46875","8.15625"
"1542051319341","35","2.0","0.46777344","-0.3564453","-5.25","-44.75","-19.3125"
"1542051319341","36","1.3222656","0.2529297","-0.61328125","27.5","-57.875","-105.78125"
"1542051319342","37","1.0576172","0.18847656","-0.51464844","48.9375","-27.84375","-182.03125"
"1542051319342","38","0.9580078","0.13769531","-0.4580078","104.0625","-38.78125","-211.8125"
"1542051319343","39","0.8847656","0.08300781","-0.4501953","78.28125","-66.71875","-185.1875"
"1542051319537","40","0.765625","0.020507812","-0.50097656","35.375","-81.6875","-145.34375"
"1542051319538","41","0.80859375","-0.048828125","-0.4560547","-1.96875","-73.5","-115.96875"
"1542051319539","42","1.1220703","-0.034179688","-0.53808594","-32.78125","-35.96875","-61.0"
"1542051319540","43","1.2119141","0.2421875","-0.6738281","-52.75","-1.90625","44.25"
"1542051319540","44","0.9355469","0.09863281","-0.8046875","7.0","49.84375","115.875"
"1542051319739","45","0.76464844","-0.056640625","-0.66796875","10.84375","73.71875","135.3125"
"1542051319739","46","0.74902344","-0.020507812","-0.64160156","-52.03125","81.28125","160.5625"
"1542051319934","47","0.75683594","0.16796875","-0.63183594","-108.96875","84.9375","179.3125"
"1542051319935","48","0.6972656","0.3935547","-0.74609375","-74.46875","88.5","184.4375"
"1542051319937","49","0.58496094","0.5751953","-0.7714844","41.375","82.6875","155.0625"
"1542051319937","50","0.75878906","0.38378906","-0.6582031","153.25","75.4375","101.59375"
"1542051319938","51","1.4492188","0.091796875","-0.31054688","135.53125","33.8125","62.84375"
"1542051319939","52","2.0","-0.12792969","-0.2734375","7.0625","-43.46875","20.6875"
"1542051319939","53","1.1523438","-0.047851562","-0.49121094","-158.84375","-100.90625","-44.15625"
"1542051319940","54","0.73339844","0.23339844","-0.5839844","-219.625","-50.625","-89.375"
"1542051320135","55","0.74316406","0.44433594","-0.5371094","-169.8125","-11.3125","-94.5"
"1542051320136","56","0.63964844","0.546875","-0.4921875","-52.8125","-23.15625","-85.84375"
"1542051320137","57","0.4892578","0.39941406","-0.484375","28.65625","-47.8125","-95.90625"
"1542051320333","58","0.8642578","0.29492188","-0.42773438","22.9375","-41.03125","-101.21875"
"1542051320334","59","1.5185547","0.29492188","-0.5097656","-21.5","-19.78125","-79.1875"
"1542051320334","60","1.4072266","0.58984375","-0.8105469","-33.15625","7.625","-32.96875"
"1542051320336","61","1.03125","0.35839844","-0.7167969","31.34375","46.25","-31.9375"
"1542051320337","62","0.6269531","0.10058594","-0.5683594","71.875","41.1875","-53.59375"
"1542051320338","63","0.34179688","-0.013671875","-0.59277344","25.8125","23.78125","-46.21875"
"1542051320338","64","0.15039062","0.049804688","-0.5439453","-11.90625","8.09375","-32.96875"
"1542051320533","65","0.3720703","0.15332031","-0.4892578","11.9375","33.3125","-24.96875"
