"# PDIoT walking data"
"# Start time: 20181210T183645"
"# Group: D"
"# Subject: Holly"
"# Activity type: Climbing stairs"
"# Sensor position: Wrist"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 100"
"# Notes: Appleton"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1544467005182","0","0.90234375","0.39257812","-0.2705078","-4.09375","-5.9375","3.59375"
"1544467005381","1","0.8808594","0.3955078","-0.30273438","-7.65625","-5.9375","7.375"
"1544467005382","2","0.8388672","0.4013672","-0.2763672","-14.71875","-8.0625","10.59375"
"1544467005382","3","0.85839844","0.4267578","-0.26660156","-20.53125","-8.9375","11.9375"
"1544467005383","4","0.8574219","0.43359375","-0.2548828","-20.09375","-8.3125","11.8125"
"1544467005383","5","0.859375","0.45507812","-0.24609375","-17.78125","-6.125","10.84375"
"1544467005384","6","0.8574219","0.46289062","-0.26367188","-8.625","-3.25","8.03125"
"1544467005385","7","0.8779297","0.42578125","-0.28515625","-5.4375","-1.25","7.5"
"1544467005385","8","0.8574219","0.44921875","-0.29589844","-9.46875","-1.78125","6.09375"
"1544467005386","9","0.83691406","0.44726562","-0.2861328","-10.625","-1.125","1.15625"
"1544467005581","10","1.0195312","0.4501953","-0.10449219","-5.9375","8.78125","-12.40625"
"1544467005581","11","1.0117188","0.43554688","-0.12207031","4.4375","4.375","-17.71875"
"1544467005582","12","0.9277344","0.4013672","-0.11230469","2.375","8.15625","-22.21875"
"1544467005583","13","0.9824219","0.4189453","-0.14160156","2.71875","9.5","-19.5"
"1544467005584","14","0.890625","0.41992188","-0.12109375","4.9375","5.78125","-10.625"
"1544467005778","15","0.8701172","0.43066406","-0.13964844","17.1875","6.6875","4.0"
"1544467005779","16","0.87890625","0.39746094","-0.13378906","14.625","2.0","14.5"
"1544467005779","17","0.8457031","0.39648438","-0.12792969","-1.40625","-3.125","19.46875"
"1544467005781","18","0.8417969","0.40527344","-0.12402344","-14.0625","-3.96875","18.0"
"1544467005781","19","0.8701172","0.42773438","-0.15136719","-19.375","-3.3125","12.25"
"1544467006177","20","0.8300781","0.4296875","-0.16308594","-14.53125","-1.40625","4.0"
"1544467006178","21","0.8144531","0.4140625","-0.19726562","-4.09375","-0.0625","-3.5625"
"1544467006178","22","0.83984375","0.375","-0.17773438","-4.71875","-3.5","-3.3125"
"1544467006178","23","0.87597656","0.41503906","-0.18359375","-8.625","-6.25","7.5625"
"1544467006179","24","0.96875","0.4404297","-0.20605469","-3.5625","-10.03125","23.90625"
"1544467006181","25","1.0507812","0.43945312","-0.21484375","-2.34375","-12.53125","37.75"
"1544467006181","26","1.4287109","0.51660156","-0.32226562","12.1875","-6.4375","50.03125"
"1544467006182","27","1.4228516","0.40429688","-0.22167969","7.84375","-24.0625","51.75"
"1544467006183","28","1.6005859","0.40820312","-0.23242188","-1.40625","-17.09375","65.21875"
"1544467006374","29","1.3564453","0.34179688","-0.19433594","-7.46875","-43.03125","52.71875"
"1544467006375","30","0.7060547","0.099609375","-0.234375","-56.90625","-57.21875","18.40625"
"1544467006375","31","0.7314453","0.1875","-0.2783203","-90.21875","-24.25","-3.125"
"1544467006375","32","0.85839844","0.25878906","-0.2890625","-85.09375","-19.96875","-13.25"
