"# PDIoT walking data"
"# Start time: 20181109T154217"
"# Group: D"
"# Subject: down, walk, run, up"
"# Activity type: Walking (level ground)"
"# Sensor position: Wrist"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 10"
"# Notes: "
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1541778137128","0","0.95703125","0.24707031","-0.1796875","4.3125","4.6875","7.25"
"1541778137129","1","0.96191406","0.26757812","-0.16699219","-3.0625","4.875","1.3125"
"1541778137129","2","0.9433594","0.3095703","-0.16601562","-27.25","13.59375","-11.84375"
"1541778137129","3","0.9169922","0.46679688","-0.18847656","-42.5625","14.6875","-25.96875"
"1541778137131","4","0.99316406","0.5029297","-0.16503906","-37.0625","15.4375","-40.375"
"1541778137524","5","0.9892578","0.59765625","-0.11035156","-32.0625","11.53125","-54.8125"
"1541778137922","6","1.046875","0.6386719","-0.1015625","-6.78125","8.09375","-67.15625"
"1541778137923","7","1.0644531","0.6044922","-0.09277344","15.71875","3.46875","-71.84375"
"1541778137924","8","0.9423828","0.53515625","-0.1171875","33.375","0.65625","-76.0"
"1541778137924","9","0.8564453","0.4794922","-0.14746094","46.75","-0.6875","-79.65625"
"1541778137924","10","0.80371094","0.42285156","-0.12207031","57.34375","-3.625","-75.5625"
"1541778137926","11","0.74121094","0.3876953","-0.13964844","62.5","-10.21875","-66.1875"
"1541778137926","12","0.6542969","0.328125","-0.15625","65.71875","-19.96875","-56.78125"
"1541778137927","13","0.6152344","0.2626953","-0.14550781","61.6875","-26.5625","-46.03125"
"1541778137927","14","0.5986328","0.18066406","-0.15234375","14.5625","-30.21875","-13.375"
"1541778138121","15","0.9550781","0.16699219","-0.13183594","-18.875","8.65625","53.5625"
"1541778138121","16","0.85546875","0.23632812","-0.203125","-62.875","10.78125","46.6875"
"1541778138121","17","0.78515625","0.3154297","-0.20703125","-79.46875","10.40625","46.0625"
"1541778138122","18","0.6904297","0.3310547","-0.21386719","-77.28125","6.09375","40.8125"
"1541778138122","19","0.4765625","0.31445312","-0.21386719","-64.03125","4.5","30.375"
"1541778138320","20","0.4375","0.3486328","-0.24707031","-35.46875","8.09375","22.875"
"1541778138320","21","0.6699219","0.4033203","-0.2529297","2.84375","9.5625","22.1875"
"1541778138321","22","0.8642578","0.39941406","-0.23730469","27.5625","4.1875","18.1875"
"1541778138321","23","1.4257812","0.47753906","-0.28320312","45.21875","2.0","4.4375"
"1541778138321","24","1.7636719","0.359375","-0.25097656","72.375","-22.40625","-52.6875"
"1541778138519","25","2.0","0.041992188","-0.08984375","39.53125","-24.4375","-121.46875"
"1541778138519","26","1.6396484","-0.0048828125","-0.072265625","-38.96875","-25.59375","-190.6875"
"1541778138520","27","1.5839844","0.18554688","-0.099609375","-53.59375","2.59375","-207.53125"
"1541778138520","28","1.2880859","0.25390625","-0.19433594","-3.5","-2.03125","-199.78125"
"1541778138521","29","0.83691406","0.28320312","-0.12402344","41.3125","-9.96875","-187.9375"
"1541778138719","30","0.6894531","0.234375","-0.083984375","90.6875","-7.15625","-173.1875"
