"# PDIoT walking data"
"# Start time: 20181210T184418"
"# Group: D"
"# Subject: Holly"
"# Activity type: Descending stairs"
"# Sensor position: Wrist"
"# Side of body: Left"
"# Sensor mounting: Body"
"# Number of steps: 100"
"# Notes: Appleton"
""
"timestamp","seq","accel_x","accel_y","accel_z","gyro_x","gyro_y","gyro_z"
"1544467458529","0","1.5703125","0.24609375","-0.01953125","58.03125","36.1875","-2.53125"
"1544467458530","1","1.640625","0.3408203","-0.15429688","-11.3125","5.84375","8.46875"
"1544467458531","2","1.2617188","0.39160156","-0.16992188","-79.59375","-17.96875","26.84375"
"1544467458531","3","0.95410156","0.46484375","-0.24023438","-87.25","-18.8125","33.1875"
"1544467458535","4","0.74609375","0.4609375","-0.27148438","-55.5","-32.125","29.53125"
"1544467458535","5","0.6357422","0.31640625","-0.022460938","-99.4375","-39.8125","27.5"
"1544467458536","6","1.3916016","-0.50390625","0.40625","-64.46875","-95.78125","-61.65625"
"1544467458728","7","0.16796875","0.6542969","-0.15625","-5.875","6.8125","-13.125"
"1544467458729","8","0.5751953","0.36523438","-0.051757812","1.4375","28.125","16.40625"
"1544467458729","9","0.84375","0.36132812","-0.109375","-6.1875","-0.875","-28.9375"
"1544467458730","10","0.9482422","0.4267578","-0.07421875","3.53125","5.21875","-21.25"
"1544467458733","11","1.1875","0.4482422","-0.040039062","21.03125","10.375","-3.75"
"1544467458927","12","1.4453125","0.4189453","-0.07421875","26.21875","18.96875","18.125"
"1544467458928","13","1.3037109","0.5527344","-0.25097656","54.0625","10.71875","4.6875"
"1544467458929","14","1.1298828","0.49316406","-0.41308594","97.34375","29.28125","1.5625"
"1544467458929","15","1.09375","0.36914062","-0.22753906","78.21875","18.21875","-2.75"
"1544467458929","16","0.8203125","0.2890625","-0.12988281","38.0625","2.4375","-7.875"
"1544467459127","17","0.6660156","0.2783203","-0.20507812","9.875","-1.84375","-14.46875"
"1544467459128","18","0.41601562","0.30371094","-0.2734375","-6.0","-7.40625","-22.34375"
"1544467459128","19","0.38183594","0.44726562","-0.15722656","8.84375","11.9375","-13.625"
"1544467459129","20","0.6015625","0.4482422","-0.15820312","103.0","32.625","5.40625"
"1544467459129","21","0.8300781","0.3623047","-0.1171875","101.0","32.9375","11.40625"
"1544467459324","22","0.7734375","0.32617188","-0.08984375","54.6875","16.40625","-7.28125"
"1544467459326","23","1.015625","0.33496094","-0.17089844","31.25","32.75","-27.3125"
"1544467459327","24","1.4560547","0.3359375","-0.1015625","4.75","27.03125","-35.84375"
"1544467459327","25","1.6943359","0.38085938","-0.0546875","-27.90625","9.75","-30.28125"
"1544467459327","26","1.3769531","0.3720703","-0.07128906","-29.625","-15.15625","-20.84375"
"1544467459524","27","1.2626953","0.33984375","-0.09765625","-28.75","-6.0","-4.46875"
"1544467459524","28","1.0214844","0.4033203","-0.2265625","-29.6875","-12.78125","14.09375"
"1544467459526","29","0.61328125","0.3671875","-0.25683594","-25.59375","-25.71875","13.71875"
"1544467459526","30","0.4873047","0.35839844","-0.17382812","-13.4375","-18.625","12.625"
"1544467459526","31","0.5361328","0.36035156","-0.08886719","10.0","-15.28125","15.0625"
"1544467459722","32","0.5908203","0.34375","-0.09863281","14.15625","-18.5","14.75"
"1544467459722","33","0.63183594","0.32617188","-0.10839844","-4.46875","-24.125","7.8125"
"1544467459723","34","0.76464844","0.3388672","-0.17578125","-21.25","-25.34375","-1.0"
"1544467459724","35","0.78027344","0.3154297","-0.13476562","-50.25","-35.0","-10.4375"
"1544467459923","36","1.0654297","0.4375","-0.17578125","-52.09375","-19.96875","1.625"
"1544467459924","37","1.3876953","0.4765625","-0.15527344","-39.4375","-25.78125","23.65625"
"1544467459924","38","1.3046875","0.5048828","-0.15722656","-33.21875","-12.03125","47.90625"
"1544467459925","39","1.3544922","0.5839844","-0.3857422","3.84375","-7.40625","51.8125"
"1544467459925","40","1.2109375","0.5019531","-0.31640625","21.90625","-0.3125","42.34375"
"1544467459925","41","0.95410156","0.40234375","-0.296875","7.1875","-5.9375","14.5"
"1544467460121","42","0.6738281","0.3642578","-0.27441406","-16.5625","-6.65625","-11.375"
"1544467460121","43","0.53222656","0.36523438","-0.2685547","-24.125","-10.03125","-26.625"
"1544467460123","44","0.36816406","0.3388672","-0.23242188","-26.0625","-9.84375","-36.03125"
"1544467460124","45","0.45117188","0.296875","-0.22265625","-27.0","-8.3125","-34.6875"
"1544467460319","46","0.6064453","0.38867188","-0.20703125","-39.5625","-4.28125","-16.96875"
"1544467460319","47","0.74902344","0.4560547","-0.2421875","-15.875","-7.71875","-7.78125"
"1544467460319","48","0.8769531","0.39746094","-0.17871094","0.90625","4.875","-8.875"
"1544467460320","49","1.4238281","0.50683594","-0.20507812","13.84375","23.96875","-10.03125"
"1544467460321","50","1.3457031","0.390625","-0.13867188","26.21875","0.40625","-31.5"
"1544467460518","51","1.5712891","0.37109375","-0.043945312","6.5625","13.03125","-41.53125"
"1544467460518","52","1.2382812","0.36816406","-0.19238281","9.25","3.78125","-34.8125"
"1544467460518","53","0.8769531","0.36035156","-0.2421875","-8.75","-6.0625","-16.9375"
"1544467460518","54","0.5605469","0.32421875","-0.2763672","-14.53125","-15.21875","4.875"
"1544467460519","55","0.3720703","0.32128906","-0.13671875","-24.25","-19.1875","15.1875"
"1544467460720","56","0.4404297","0.32128906","-0.123046875","-1.96875","-10.03125","20.3125"
"1544467460721","57","0.62402344","0.31835938","-0.111328125","-1.125","-14.96875","19.53125"
"1544467460721","58","0.7138672","0.33691406","-0.15429688","-22.0625","-22.96875","14.375"
"1544467460721","59","0.8642578","0.33398438","-0.13671875","-40.90625","-21.875","5.78125"
"1544467460721","60","1.3017578","0.43652344","-0.16210938","-46.78125","2.59375","15.71875"
"1544467460915","61","1.4033203","0.5097656","-0.203125","-22.78125","4.25","32.75"
"1544467460915","62","1.4960938","0.6230469","-0.36914062","19.53125","7.90625","57.78125"
"1544467460916","63","1.1845703","0.54589844","-0.47460938","67.96875","17.875","67.0"
"1544467460916","64","1.1435547","0.35546875","-0.29101562","43.0625","6.34375","46.875"
"1544467460917","65","0.83984375","0.29492188","-0.3046875","-23.5625","-10.625","19.34375"
"1544467461116","66","0.64941406","0.3671875","-0.3779297","-56.28125","-15.15625","-8.0"
"1544467461117","67","0.46191406","0.41015625","-0.31835938","-63.5","-16.5625","-22.90625"
"1544467461117","68","0.4375","0.41796875","-0.26757812","-33.09375","-9.71875","-28.34375"
"1544467461117","69","0.5732422","0.3828125","-0.20019531","-2.40625","-1.78125","-26.4375"
"1544467461117","70","0.71875","0.4033203","-0.203125","19.75","1.21875","-24.0625"
"1544467461314","71","0.80566406","0.3310547","-0.17382812","26.28125","2.375","-31.375"
"1544467461314","72","1.046875","0.3095703","-0.15136719","6.8125","8.90625","-39.125"
"1544467461315","73","1.3125","0.31054688","-0.13769531","-23.34375","5.46875","-47.75"
"1544467461316","74","1.2861328","0.29882812","-0.07128906","-47.4375","4.8125","-52.375"
"1544467461316","75","1.4140625","0.390625","-0.16601562","-47.75","2.59375","-25.53125"
"1544467461511","76","1.1279297","0.43164062","-0.18945312","-54.65625","-14.40625","16.15625"
"1544467461511","77","0.92578125","0.44726562","-0.29101562","-42.5625","-12.96875","41.125"
"1544467461512","78","0.69628906","0.35253906","-0.26367188","-27.84375","-25.90625","42.78125"
"1544467461512","79","0.59765625","0.2734375","-0.15917969","-37.3125","-33.78125","38.625"
"1544467461513","80","0.6064453","0.32714844","-0.12988281","-81.6875","-49.6875","31.28125"
"1544467461710","81","0.6611328","0.37402344","-0.13964844","-111.90625","-59.15625","24.53125"
"1544467461909","82","0.7001953","0.4501953","-0.059570312","-116.34375","-57.6875","16.65625"
"1544467461909","83","0.8691406","0.46777344","0.017578125","-93.75","-36.5","16.28125"
"1544467461911","84","1.3417969","0.5361328","0.055664062","-54.46875","-7.875","41.5"
"1544467461912","85","1.1386719","0.640625","-0.1171875","-17.34375","-14.53125","46.8125"
"1544467462107","86","1.6289062","0.7626953","-0.32421875","24.21875","43.5","39.84375"
"1544467462108","87","1.4003906","0.58496094","-0.609375","43.0625","2.3125","-0.125"
"1544467462108","88","1.0966797","0.3984375","-0.6044922","19.8125","-6.90625","-46.15625"
"1544467462109","89","0.9814453","0.29003906","-0.43066406","-19.0625","-37.25","-72.46875"
"1544467462110","90","0.7470703","0.31835938","-0.26660156","-74.28125","-54.21875","-78.5625"
"1544467462111","91","0.625","0.33007812","-0.18945312","-87.34375","-50.375","-74.28125"
"1544467462112","92","0.5722656","0.3798828","-0.23046875","-53.71875","-39.4375","-58.96875"
"1544467462112","93","0.6230469","0.35253906","-0.29882812","-8.8125","-30.15625","-25.40625"
"1544467462112","94","0.7011719","0.328125","-0.32617188","5.71875","-16.75","5.46875"
"1544467462306","95","0.7597656","0.37597656","-0.3125","-96.5625","-29.4375","38.4375"
"1544467462307","96","0.7402344","0.46191406","-0.19628906","-160.34375","-39.5","45.75"
"1544467462307","97","0.95703125","0.6152344","-0.087890625","-174.09375","-34.3125","60.15625"
"1544467462308","98","1.1123047","0.8027344","-0.09472656","-126.84375","-45.0","58.40625"
"1544467462308","99","1.0380859","0.6269531","-0.052734375","-27.0625","-26.5625","41.90625"
"1544467462505","100","1.2714844","0.5371094","-0.12011719","29.65625","-9.90625","27.5"
"1544467462507","101","1.25","0.42382812","-0.14550781","25.5625","-15.6875","24.9375"
"1544467462507","102","0.97558594","0.3486328","-0.24414062","-19.375","-27.65625","16.78125"
"1544467462507","103","0.7939453","0.3359375","-0.23242188","-71.0625","-33.28125","7.25"
"1544467462507","104","0.7236328","0.3828125","-0.15429688","-95.34375","-34.3125","5.125"
"1544467462706","105","0.6748047","0.4169922","-0.13476562","-79.4375","-34.25","5.65625"
"1544467462707","106","0.6748047","0.4013672","-0.13476562","-61.34375","-32.5625","3.71875"
"1544467462707","107","0.6298828","0.40722656","-0.16503906","-42.6875","-30.78125","-3.125"
"1544467462707","108","0.58203125","0.35351562","-0.14355469","-27.96875","-28.28125","-15.75"
"1544467462707","109","0.59277344","0.3408203","-0.15332031","-24.625","-26.3125","-22.90625"
"1544467462902","110","0.43652344","0.35058594","-0.16992188","-24.625","-30.71875","-26.25"
"1544467462903","111","0.6748047","0.37597656","-0.13867188","-29.1875","-16.8125","-14.71875"
"1544467462903","112","0.9794922","0.40820312","-0.13378906","-44.6875","-15.75","4.0"
"1544467462904","113","1.0605469","0.47265625","-0.14550781","-55.6875","-26.625","22.1875"
"1544467462904","114","1.2207031","0.51953125","-0.1953125","-45.5625","-15.15625","37.09375"
"1544467463104","115","1.2685547","0.5175781","-0.16699219","-39.5625","-10.625","40.28125"
"1544467463104","116","1.203125","0.5654297","-0.19628906","-3.6875","1.4375","34.15625"
"1544467463104","117","1.4462891","0.53808594","-0.24804688","43.0625","21.34375","23.3125"
"1544467463104","118","1.140625","0.40625","-0.34472656","53.4375","8.34375","1.03125"
"1544467463105","119","0.9550781","0.2783203","-0.33691406","18.28125","3.03125","-15.46875"
"1544467463300","120","0.7841797","0.27246094","-0.28710938","-33.9375","-8.9375","-12.78125"
"1544467463300","121","0.6533203","0.32617188","-0.20996094","-57.9375","-11.6875","-5.8125"
"1544467463301","122","0.59277344","0.35742188","-0.18945312","-38.34375","-7.34375","-0.375"
"1544467463301","123","0.48046875","0.3828125","-0.22949219","-11.84375","-6.25","-2.8125"
"1544467463302","124","0.4921875","0.31347656","-0.1796875","13.84375","2.3125","-10.5625"
"1544467463500","125","0.51953125","0.24511719","-0.13671875","11.53125","0.65625","-19.84375"
"1544467463500","126","0.6152344","0.28515625","-0.12695312","-5.25","5.1875","-10.5625"
"1544467463500","127","0.86035156","0.36132812","-0.123046875","-12.21875","14.8125","10.0625"
"1544467463500","128","1.0175781","0.46679688","-0.10253906","-24.75","14.5625","20.0625"
"1544467463501","129","1.2714844","0.5214844","-0.08984375","-1.0","31.0","10.46875"
"1544467463706","130","1.5019531","0.45996094","-0.038085938","24.09375","25.4375","-3.3125"
"1544467463896","131","1.5087891","0.49414062","-0.12792969","23.4375","15.1875","-4.71875"
"1544467463896","132","1.3085938","0.41015625","-0.15429688","8.03125","6.8125","-2.09375"
"1544467463897","133","1.1386719","0.4140625","-0.09082031","-43.65625","-2.75","6.34375"
"1544467463898","134","0.88964844","0.48632812","-0.03515625","-37.5","-12.59375","7.5"
"1544467464096","135","0.67871094","0.41308594","0.03515625","5.0","-9.71875","5.65625"
"1544467464096","136","0.5390625","0.31835938","-0.030273438","10.84375","-3.96875","-3.0625"
"1544467464096","137","0.52441406","0.34179688","-0.08496094","-14.3125","-5.8125","-15.53125"
"1544467464097","138","0.5419922","0.35742188","-0.0859375","-11.71875","-10.21875","-25.09375"
"1544467464097","139","0.609375","0.35253906","-0.0546875","-12.78125","-15.15625","-25.34375"
"1544467464097","140","0.7421875","0.3779297","-0.034179688","-35.21875","-17.59375","-18.6875"
"1544467464098","141","0.7988281","0.4501953","-0.0048828125","-58.78125","-24.25","-13.3125"
"1544467464098","142","1.0576172","0.5732422","-0.018554688","-40.53125","-10.625","1.375"
"1544467464099","143","1.2431641","0.60546875","0.016601562","-13.25","-3.5","9.375"
"1544467464293","144","1.3730469","0.6113281","-0.19726562","59.25","24.28125","-10.875"
"1544467464294","145","1.1005859","0.5576172","-0.234375","39.65625","24.46875","-28.03125"
"1544467464294","146","1.1054688","0.56640625","-0.25585938","23.4375","6.28125","-30.53125"
"1544467464295","147","0.8730469","0.5449219","-0.22070312","-9.46875","-16.75","-38.71875"
"1544467464296","148","0.6738281","0.45703125","-0.15820312","-2.03125","-14.3125","-49.8125"
"1544467464493","149","0.5917969","0.38476562","-0.16601562","4.1875","-10.09375","-46.78125"
"1544467464494","150","0.45214844","0.36035156","-0.17382812","-21.9375","-10.875","-47.4375"
"1544467464494","151","0.43164062","0.4111328","-0.17773438","-13.1875","0.96875","-48.53125"
"1544467464494","152","0.578125","0.3466797","-0.15917969","7.5625","6.09375","-30.84375"
"1544467464495","153","0.66503906","0.3720703","-0.10546875","-6.3125","4.5","-11.96875"
"1544467464691","154","0.7109375","0.4189453","-0.11328125","-21.6875","0.65625","-3.375"
"1544467464691","155","0.8779297","0.46289062","-0.060546875","-30.34375","2.1875","-1.0625"
"1544467464890","156","1.2402344","0.6113281","0.005859375","-66.0625","-3.8125","10.59375"
"1544467464891","157","1.1728516","0.6826172","0.02734375","-83.28125","-26.9375","-0.3125"
"1544467464892","158","1.2529297","0.6533203","0.12988281","-110.6875","-28.8125","16.09375"
"1544467464892","159","1.1660156","0.7949219","0.13769531","-153.40625","-48.53125","32.34375"
"1544467464893","160","1.0986328","0.890625","0.043945312","-158.03125","-56.78125","29.84375"
"1544467464893","161","0.9238281","0.82714844","0.0146484375","-109.6875","-54.34375","21.96875"
"1544467464893","162","0.7890625","0.6542969","0.14257812","-86.9375","-48.71875","19.21875"
"1544467464894","163","0.6660156","0.5205078","0.15429688","-62.03125","-42.0625","12.625"
"1544467465288","164","0.6044922","0.43554688","0.11621094","-61.59375","-39.0625","7.125"
"1544467465288","165","0.59277344","0.42382812","0.044921875","-78.4375","-46.03125","7.125"
"1544467465288","166","0.6425781","0.4375","-0.0078125","-88.75","-56.84375","5.0"
"1544467465289","167","0.78515625","0.45214844","0.034179688","-108.71875","-74.21875","4.0"
"1544467465290","168","0.8251953","0.49316406","0.056640625","-123.625","-91.6875","2.375"
"1544467465290","169","1.0078125","0.4951172","0.107421875","-133.75","-95.0","-0.625"
"1544467465291","170","1.0976562","0.53027344","0.16503906","-131.96875","-112.5","-15.34375"
"1544467465292","171","0.93066406","0.5214844","0.12695312","-98.96875","-92.90625","-19.125"
"1544467465292","172","0.89941406","0.4716797","-0.05078125","-63.625","-64.46875","-15.6875"
"1544467465486","173","0.9580078","0.5390625","-0.080078125","-50.6875","-36.40625","6.46875"
"1544467465487","174","0.9013672","0.58496094","-0.025390625","-45.1875","-40.0","18.21875"
"1544467465487","175","0.8720703","0.61035156","-0.072265625","-33.84375","-34.1875","18.90625"
"1544467465488","176","0.82128906","0.5751953","-0.14257812","-27.46875","-24.375","7.90625"
"1544467465489","177","0.67871094","0.5410156","-0.16503906","-22.90625","-23.9375","-7.34375"
"1544467465687","178","0.5283203","0.4638672","-0.09277344","-15.8125","-17.53125","-15.875"
"1544467465688","179","0.56640625","0.5263672","-0.2109375","13.90625","-7.71875","-19.375"
"1544467465688","180","0.54785156","0.43359375","-0.24511719","59.1875","-10.625","-28.15625"
"1544467465689","181","0.57910156","0.3955078","-0.13085938","23.25","-2.9375","-33.34375"
